"day","month","year","cases","deaths","country","comul_rate"
15,10,2020,11,0,"China",0.02378322
14,10,2020,28,0,"China",0.02301602
13,10,2020,18,0,"China",0.0226673
12,10,2020,34,0,"China",0.02294628
11,10,2020,21,0,"China",0.02245806
10,10,2020,29,0,"China",0.02203959
9,10,2020,39,0,"China",0.02120264
8,10,2020,22,0,"China",0.01952875
7,10,2020,15,0,"China",0.0186918
6,10,2020,23,0,"China",0.01890104
5,10,2020,25,0,"China",0.01813384
4,10,2020,20,0,"China",0.01890104
3,10,2020,17,0,"China",0.01924977
2,10,2020,39,0,"China",0.01904053
1,10,2020,0,0,"China",0.01938926
30,9,2020,23,0,"China",0.01987748
29,9,2020,22,0,"China",0.01994722
28,9,2020,27,0,"China",0.01994722
27,9,2020,15,0,"China",0.02008671
26,9,2020,17,1,"China",0.02064468
25,9,2020,15,0,"China",0.02071442
24,9,2020,10,1,"China",0.02155137
23,9,2020,18,0,"China",0.0217606
22,9,2020,12,0,"China",0.02106315
21,9,2020,36,0,"China",0.02169086
20,9,2020,25,0,"China",0.02148162
19,9,2020,14,1,"China",0.02092366
18,9,2020,44,0,"China",0.02148162
17,9,2020,7,0,"China",0.02071442
16,9,2020,24,1,"China",0.02155137
15,9,2020,22,1,"China",0.02127239
14,9,2020,29,0,"China",0.02106315
13,9,2020,23,1,"China",0.02127239
12,9,2020,18,0,"China",0.02155137
11,9,2020,27,0,"China",0.02183035
10,9,2020,13,0,"China",0.02203959
9,9,2020,8,1,"China",0.02336475
8,9,2020,21,2,"China",0.02517814
7,9,2020,33,2,"China",0.02531763
6,9,2020,17,0,"China",0.02587559
5,9,2020,22,0,"China",0.02734025
4,9,2020,33,1,"China",0.02922338
3,9,2020,19,3,"China",0.02971159
2,9,2020,20,1,"China",0.03068803
1,9,2020,19,1,"China",0.03298963
31,8,2020,32,1,"China",0.03626767
30,8,2020,27,3,"China",0.04073139
29,8,2020,22,3,"China",0.04338172
28,8,2020,30,2,"China",0.0467295
27,8,2020,32,1,"China",0.05154194
26,8,2020,34,1,"China",0.05495948
25,8,2020,23,0,"China",0.05663337
24,8,2020,41,0,"China",0.06291047
23,8,2020,38,0,"China",0.06849011
22,8,2020,49,2,"China",0.07225637
21,8,2020,40,3,"China",0.0772083
20,8,2020,33,1,"China",0.08362489
19,8,2020,53,2,"China",0.08983224
18,8,2020,66,0,"China",0.0935985
17,8,2020,96,0,"China",0.09694628
16,8,2020,65,2,"China",0.10127051
15,8,2020,70,1,"China",0.10873328
14,8,2020,99,3,"China",0.11542885
13,8,2020,81,4,"China",0.12777381
12,8,2020,58,3,"China",0.13767767
11,8,2020,113,4,"China",0.14806976
10,8,2020,121,5,"China",0.15504431
9,8,2020,92,0,"China",0.159787
8,8,2020,120,1,"China",0.16585486
7,8,2020,132,3,"China",0.16843545
6,8,2020,122,1,"China",0.16892367
5,8,2020,107,4,"China",0.16983036
4,8,2020,114,3,"China",0.16752876
3,8,2020,158,2,"China",0.16543639
2,8,2020,172,6,"China",0.16348352
1,8,2020,166,2,"China",0.15706693
31,7,2020,276,0,"China",0.15106881
30,7,2020,223,2,"China",0.13718945
29,7,2020,207,1,"China",0.12303111
28,7,2020,213,4,"China",0.11236004
27,7,2020,189,0,"China",0.10134025
26,7,2020,179,2,"China",0.09136664
25,7,2020,157,1,"China",0.08132329
24,7,2020,139,1,"China",0.07316306
23,7,2020,135,0,"China",0.06667672
22,7,2020,74,2,"China",0.05956268
21,7,2020,84,0,"China",0.05586617
20,7,2020,130,0,"China",0.05175118
19,7,2020,80,1,"China",0.0436607
18,7,2020,80,1,"China",0.03933648
17,7,2020,77,0,"China",0.03438455
16,7,2020,20,2,"China",0.02999058
15,7,2020,54,0,"China",0.03075778
14,7,2020,55,1,"China",0.02734025
13,7,2020,46,0,"China",0.02510839
12,7,2020,35,0,"China",0.02287653
11,7,2020,40,0,"China",0.02169086
10,7,2020,46,0,"China",0.02057493
9,7,2020,33,0,"China",0.01931951
8,7,2020,21,0,"China",0.01841282
7,7,2020,25,0,"China",0.01897078
6,7,2020,14,0,"China",0.02085391
5,7,2020,18,0,"China",0.02120264
4,7,2020,9,0,"China",0.02196984
3,7,2020,14,0,"China",0.0234345
2,7,2020,31,0,"China",0.0249689
1,7,2020,5,0,"China",0.02531763
30,6,2020,23,0,"China",0.0280377
29,6,2020,14,0,"China",0.02943261
28,6,2020,18,0,"China",0.03173422
27,6,2020,24,0,"China",0.03466353
26,6,2020,28,1,"China",0.03382658
25,6,2020,20,0,"China",0.03236192
24,6,2020,29,1,"China",0.03173422
23,6,2020,52,0,"China",0.02999058
22,6,2020,19,0,"China",0.02657305
21,6,2020,29,1,"China",0.02559661
20,6,2020,30,0,"China",0.0242017
19,6,2020,36,0,"China",0.02252781
18,6,2020,36,0,"China",0.02078417
17,6,2020,44,0,"China",0.01834307
16,6,2020,43,0,"China",0.015623
15,6,2020,47,0,"China",0.01311216
14,6,2020,60,0,"China",0.01115928
13,6,2020,12,0,"China",0.00732328
12,6,2020,7,0,"China",0.00767201
11,6,2020,11,0,"China",0.00718379
10,6,2020,4,0,"China",0.00662583
9,6,2020,3,0,"China",0.00641659
8,6,2020,5,0,"China",0.00669557
7,6,2020,9,0,"China",0.00711404
6,6,2020,6,0,"China",0.00669557
5,6,2020,11,0,"China",0.00641659
4,6,2020,1,0,"China",0.00648633
3,6,2020,5,0,"China",0.00655608
2,6,2020,7,0,"China",0.00634684
1,6,2020,19,0,"China",0.00648633
31,5,2020,5,0,"China",0.00585862
30,5,2020,17,0,"China",0.00592837
29,5,2020,0,0,"China",0.00537041
28,5,2020,3,0,"China",0.00571913
27,5,2020,1,0,"China",0.00592837
26,5,2020,7,0,"China",0.00634684
25,5,2020,11,0,"China",0.00592837
24,5,2020,3,0,"China",0.00648633
23,5,2020,2,0,"China",0.00732328
22,5,2020,12,0,"China",0.00718379
21,5,2020,2,0,"China",0.00676532
20,5,2020,2,0,"China",0.00676532
19,5,2020,9,0,"China",0.00676532
18,5,2020,10,0,"China",0.0062771
17,5,2020,6,1,"China",0.00578888
16,5,2020,9,0,"China",0.0055099
15,5,2020,5,0,"China",0.00509142
14,5,2020,6,0,"China",0.00557964
13,5,2020,7,0,"China",0.00544015
12,5,2020,1,0,"China",0.00509142
11,5,2020,19,0,"China",0.00683506
10,5,2020,15,0,"China",0.00571913
9,5,2020,0,0,"China",0.00537041
8,5,2020,6,0,"China",0.00641659
7,5,2020,2,0,"China",0.00655608
6,5,2020,2,0,"China",0.00725353
5,5,2020,2,0,"China",0.00816023
4,5,2020,3,0,"China",0.01025259
3,5,2020,2,0,"China",0.01101979
2,5,2020,3,0,"China",0.01213572
1,5,2020,12,0,"China",0.0140886
30,4,2020,4,0,"China",0.03780208
29,4,2020,2,0,"China",0.04101037
28,4,2020,26,0,"China",0.04428841
27,4,2020,3,1,"China",0.04903111
26,4,2020,10,0,"China",0.05663337
25,4,2020,15,0,"China",0.06242225
24,4,2020,8,0,"China",0.06688596
23,4,2020,12,0,"China",0.070164
22,4,2020,15,0,"China",0.07532517
21,4,2020,32,0,"China",0.0802771
20,4,2020,14,0,"China",0.08195099
19,4,2020,18,0,"China",0.08564751
18,4,2020,31,0,"China",0.08773987
17,4,2020,352,1290,"China",0.08990199
16,4,2020,50,0,"China",0.07023375
15,4,2020,49,1,"China",0.07372102
14,4,2020,94,0,"China",0.07406975
13,4,2020,112,2,"China",0.07337229
12,4,2020,93,0,"China",0.07239586
11,4,2020,79,3,"China",0.07379077
10,4,2020,55,1,"China",0.07658059
9,4,2020,86,2,"China",0.07930066
8,4,2020,86,2,"China",0.08041659
7,4,2020,56,0,"China",0.07985863
6,4,2020,67,2,"China",0.08076532
5,4,2020,48,3,"China",0.08571725
4,4,2020,62,4,"China",0.08690293
3,4,2020,70,10,"China",0.08620547
2,4,2020,100,6,"China",0.08822809
1,4,2020,54,1,"China",0.08432234
31,3,2020,84,3,"China",0.08216023
30,3,2020,98,2,"China",0.07930066
29,3,2020,113,5,"China",0.07420924
28,3,2020,119,3,"China",0.0678624
27,3,2020,94,5,"China",0.06088785
26,3,2020,102,6,"China",0.05586617
25,3,2020,78,4,"China",0.05042602
24,3,2020,69,7,"China",0.04700849
23,3,2020,138,9,"China",0.04359095
22,3,2020,65,6,"China",0.03710462
21,3,2020,52,6,"China",0.03577946
20,3,2020,99,4,"China",0.03919699
19,3,2020,44,8,"China",0.04414892
18,3,2020,23,16,"China",0.04924034
17,3,2020,43,9,"China",0.05593591
16,3,2020,25,13,"China",0.06179454
15,3,2020,22,9,"China",0.07434873
14,3,2020,19,15,"China",0.11284826
13,3,2020,22,7,"China",0.14137418
12,3,2020,24,11,"China",0.16278606
11,3,2020,29,22,"China",0.19173046
10,3,2020,20,17,"China",0.2183035
9,3,2020,45,23,"China",0.25282754
8,3,2020,46,27,"China",0.26489351
7,3,2020,101,28,"China",0.30681058
6,3,2020,170,30,"China",0.35737608
5,3,2020,117,31,"China",0.40766261
4,3,2020,119,37,"China",0.42698212
3,3,2020,127,32,"China",0.54073708
2,3,2020,205,42,"China",0.66369844
1,3,2020,574,35,"China",0.79251843
29,2,2020,428,47,"China",0.89246377
28,2,2020,329,44,"China",1.03962683
27,2,2020,439,29,"China",1.30654297
26,2,2020,410,52,"China",2.33194171
25,2,2020,515,70,"China",2.44478998
24,2,2020,218,150,"China",2.58253739
23,2,2020,647,98,"China",2.77475607
22,2,2020,826,109,"China",2.9114573
21,2,2020,891,118,"China",3.09223771
20,2,2020,394,112,"China",3.25049031
19,2,2020,1750,139,"China",3.48295216
18,2,2020,1890,98,"China",3.63095216
17,2,2020,2052,105,"China",3.72489939
16,2,2020,2007,142,"China",3.77790599
15,2,2020,2538,143,"China",3.81856763
14,2,2020,4156,13,"China",3.78767036
13,2,2020,15141,254,"China",3.6359041
12,2,2020,2028,97,"China",2.70124428
11,2,2020,2490,108,"China",2.6620473
10,2,2020,2974,97,"China",2.61064484
9,2,2020,2607,89,"China",2.45811137
8,2,2020,3418,86,"China",2.32266556
7,2,2020,3160,73,"China",2.11503312
6,2,2020,3727,72,"China",1.91270135
5,2,2020,3872,66,"China",1.65952508
4,2,2020,3237,65,"China",1.39923477
3,2,2020,2812,57,"China",1.18400008
2,2,2020,2590,45,"China",0.98920082
1,2,2020,2095,46,"China",0.81804529
31,1,2020,1980,43,"China",0.67311409
30,1,2020,1740,38,"China",0.53529692
29,1,2020,1466,26,"China",0.41393971
28,1,2020,1753,25,"China",0.31169276
27,1,2020,787,25,"China",0.18942885
26,1,2020,665,15,"China",0.13453912
25,1,2020,441,15,"China",0.08815835
24,1,2020,259,9,"China",0.05740057
23,1,2020,97,0,"China",0.03933648
22,1,2020,140,11,"China",0.03257116
21,1,2020,151,3,"China",0.02280679
20,1,2020,19,0,"China",0.01227521
19,1,2020,136,1,"China",0.01095005
18,1,2020,17,0,"China",0.00251084
17,1,2020,4,0,"China",0.00132517
16,1,2020,0,0,"China",0.00223186
15,1,2020,0,1,"China",0.00223186
14,1,2020,0,0,"China",0.00223186
13,1,2020,0,0,"China",0.00411499
12,1,2020,0,0,"China",NA
11,1,2020,0,1,"China",NA
10,1,2020,0,0,"China",NA
9,1,2020,0,0,"China",NA
8,1,2020,0,0,"China",NA
7,1,2020,0,0,"China",NA
6,1,2020,0,0,"China",NA
5,1,2020,15,0,"China",NA
4,1,2020,0,0,"China",NA
3,1,2020,17,0,"China",NA
2,1,2020,0,0,"China",NA
1,1,2020,0,0,"China",NA
31,12,2019,27,0,"China",NA
14,12,2020,8702,187,"Colombia",233.21275128
13,12,2020,8163,197,"Colombia",233.33392863
12,12,2020,8998,185,"Colombia",235.20125163
11,12,2020,7778,176,"Colombia",237.23742831
10,12,2020,7523,150,"Colombia",240.65025908
9,12,2020,7510,163,"Colombia",242.58512356
8,12,2020,5997,187,"Colombia",242.59505613
7,12,2020,8854,175,"Colombia",243.71743644
6,12,2020,9642,166,"Colombia",241.86997858
5,12,2020,9285,162,"Colombia",236.7189482
4,12,2020,9233,188,"Colombia",234.07489829
3,12,2020,9297,183,"Colombia",230.60644513
2,12,2020,7986,168,"Colombia",225.79510862
1,12,2020,8430,182,"Colombia",221.67309241
30,11,2020,8763,183,"Colombia",217.78151181
29,11,2020,9103,187,"Colombia",215.75328118
28,11,2020,10023,195,"Colombia",214.17201617
27,11,2020,9496,159,"Colombia",211.51406065
26,11,2020,8497,183,"Colombia",209.90498445
25,11,2020,7515,198,"Colombia",210.21090758
24,11,2020,6562,192,"Colombia",210.40359942
23,11,2020,7924,183,"Colombia",207.65029124
22,11,2020,7049,175,"Colombia",206.68881855
21,11,2020,7954,168,"Colombia",209.99636408
20,11,2020,7487,198,"Colombia",213.57606202
19,11,2020,6875,182,"Colombia",218.3556143
18,11,2020,5911,158,"Colombia",221.96510994
17,11,2020,6471,192,"Colombia",222.41207556
16,11,2020,7742,202,"Colombia",229.29335948
15,11,2020,8307,160,"Colombia",232.06454628
14,11,2020,8685,178,"Colombia",237.479783
13,11,2020,8686,179,"Colombia",240.1496576
12,11,2020,8651,164,"Colombia",245.1179287
11,11,2020,7612,174,"Colombia",245.24903861
10,11,2020,5176,183,"Colombia",246.34956728
9,11,2020,7440,196,"Colombia",254.27774399
8,11,2020,8714,190,"Colombia",255.73584515
7,11,2020,9756,196,"Colombia",255.84510341
6,11,2020,9893,196,"Colombia",253.69172241
5,11,2020,8692,166,"Colombia",251.06356461
4,11,2020,6136,177,"Colombia",248.81681746
3,11,2020,9935,155,"Colombia",253.02822679
2,11,2020,9137,201,"Colombia",245.82910065
1,11,2020,11033,179,"Colombia",241.98320987
31,10,2020,10029,209,"Colombia",234.0053703
30,10,2020,11187,173,"Colombia",230.71371688
29,10,2020,8717,188,"Colombia",222.0445705
28,10,2020,8166,217,"Colombia",216.76838975
27,10,2020,9167,194,"Colombia",210.50888465
26,10,2020,8174,154,"Colombia",207.72776528
25,10,2020,8769,198,"Colombia",208.51243825
24,10,2020,8672,166,"Colombia",207.87278079
23,10,2020,8570,172,"Colombia",206.77821167
22,10,2020,7561,192,"Colombia",206.63120965
21,10,2020,8256,170,"Colombia",207.25497499
20,10,2020,6311,132,"Colombia",206.05114761
19,10,2020,7201,167,"Colombia",207.63042611
18,10,2020,7017,187,"Colombia",207.04241801
17,10,2020,8372,159,"Colombia",206.24582596
16,10,2020,6823,151,"Colombia",201.9152258
15,10,2020,6061,165,"Colombia",199.60491021
14,10,2020,5015,156,"Colombia",198.76262834
13,10,2020,7767,151,"Colombia",200.39951574
12,10,2020,8569,174,"Colombia",195.19484949
11,10,2020,8447,165,"Colombia",192.11376653
10,10,2020,8121,164,"Colombia",190.67155749
9,10,2020,8496,151,"Colombia",189.42601332
8,10,2020,7875,163,"Colombia",185.57018996
7,10,2020,7650,173,"Colombia",183.29761813
6,10,2020,7106,132,"Colombia",182.20900855
5,10,2020,6905,156,"Colombia",178.73856888
4,10,2020,6616,159,"Colombia",178.28763024
3,10,2020,6192,201,"Colombia",180.89194988
2,10,2020,5660,198,"Colombia",181.5554455
1,10,2020,5637,170,"Colombia",185.3457139
30,9,2020,5839,187,"Colombia",189.61671864
29,9,2020,5147,153,"Colombia",191.32313403
28,9,2020,7018,192,"Colombia",192.16938892
27,9,2020,7721,193,"Colombia",192.83884408
26,9,2020,7494,179,"Colombia",191.16023989
25,9,2020,6555,178,"Colombia",191.02118393
24,9,2020,6731,176,"Colombia",193.51028576
23,9,2020,7102,173,"Colombia",194.72603223
22,9,2020,5359,189,"Colombia",195.84443952
21,9,2020,6678,169,"Colombia",195.78087108
20,9,2020,7927,189,"Colombia",198.53616577
19,9,2020,6526,185,"Colombia",199.46386773
18,9,2020,7568,187,"Colombia",203.36140787
17,9,2020,7787,190,"Colombia",204.6864126
16,9,2020,6698,165,"Colombia",207.63241262
15,9,2020,5573,199,"Colombia",212.0087026
14,9,2020,7355,190,"Colombia",215.30035602
13,9,2020,6876,216,"Colombia",216.62933378
12,9,2020,7424,243,"Colombia",221.63137562
11,9,2020,7808,222,"Colombia",223.76489148
10,9,2020,7343,236,"Colombia",227.62667438
9,9,2020,7665,202,"Colombia",233.1869266
8,9,2020,5327,203,"Colombia",238.68361038
7,9,2020,8065,256,"Colombia",249.05718563
6,9,2020,8394,268,"Colombia",249.01546884
5,9,2020,8488,270,"Colombia",254.12279592
4,9,2020,8235,270,"Colombia",253.98572646
3,9,2020,9270,296,"Colombia",260.5531412
2,9,2020,8901,389,"Colombia",268.07408258
1,9,2020,7230,299,"Colombia",275.14805835
31,8,2020,8024,300,"Colombia",277.32925054
30,8,2020,9394,297,"Colombia",284.51844412
29,8,2020,8498,299,"Colombia",288.85699033
28,8,2020,9752,284,"Colombia",294.43512118
27,8,2020,10142,295,"Colombia",297.48243341
26,8,2020,10432,277,"Colombia",301.30448603
25,8,2020,10549,296,"Colombia",306.0681462
24,8,2020,8044,348,"Colombia",305.25963507
23,8,2020,10965,400,"Colombia",310.35901609
22,8,2020,8419,385,"Colombia",307.79442673
21,8,2020,11541,204,"Colombia",309.91403699
20,8,2020,13056,360,"Colombia",310.81790079
19,8,2020,12462,247,"Colombia",306.20720217
18,8,2020,8328,275,"Colombia",295.61312389
17,8,2020,11643,287,"Colombia",299.32989127
16,8,2020,11578,318,"Colombia",298.98622438
15,8,2020,11306,347,"Colombia",297.18842936
14,8,2020,11286,308,"Colombia",293.57694721
13,8,2020,12066,362,"Colombia",290.95276243
12,8,2020,12830,321,"Colombia",284.20656144
11,8,2020,10142,312,"Colombia",279.14889722
10,8,2020,10611,302,"Colombia",275.14209881
9,8,2020,9674,290,"Colombia",270.31487019
8,8,2020,9486,311,"Colombia",265.50750671
7,8,2020,11996,315,"Colombia",260.90276764
6,8,2020,10735,309,"Colombia",252.85540009
5,8,2020,7129,298,"Colombia",246.21051131
4,8,2020,10199,367,"Colombia",246.01980598
3,8,2020,11470,320,"Colombia",239.12262994
2,8,2020,10673,225,"Colombia",229.40460426
1,8,2020,9488,295,"Colombia",225.20710052
31,7,2020,9965,356,"Colombia",224.10657186
30,7,2020,8670,380,"Colombia",220.27657318
29,7,2020,10284,297,"Colombia",213.52441266
28,7,2020,8125,252,"Colombia",204.36062433
27,7,2020,8181,256,"Colombia",195.73319474
26,7,2020,7254,294,"Colombia",189.57897488
25,7,2020,7168,287,"Colombia",184.27895597
24,7,2020,7945,315,"Colombia",183.55387842
23,7,2020,7390,207,"Colombia",178.36907731
22,7,2020,7033,237,"Colombia",171.9208534
21,7,2020,6727,193,"Colombia",166.31888438
20,7,2020,6578,220,"Colombia",159.25484118
19,7,2020,8560,228,"Colombia",153.57937115
18,7,2020,8934,259,"Colombia",144.29043245
17,7,2020,8037,215,"Colombia",133.28713232
16,7,2020,5271,189,"Colombia",125.46821386
15,7,2020,5671,170,"Colombia",123.26715653
14,7,2020,3782,148,"Colombia",117.56983485
13,7,2020,5083,188,"Colombia",116.56068582
12,7,2020,4586,194,"Colombia",112.77637697
11,7,2020,6803,211,"Colombia",111.90827042
10,7,2020,5335,187,"Colombia",106.02818947
9,7,2020,4144,168,"Colombia",102.35512538
8,7,2020,4213,149,"Colombia",101.15725754
7,7,2020,3171,146,"Colombia",97.5338563
6,7,2020,3721,122,"Colombia",96.26248745
5,7,2020,3884,165,"Colombia",94.86795474
4,7,2020,3395,136,"Colombia",91.83454811
3,7,2020,4101,171,"Colombia",91.16707946
2,7,2020,4163,136,"Colombia",89.31962159
1,7,2020,2803,111,"Colombia",85.25124126
30,6,2020,3274,117,"Colombia",83.39385082
29,6,2020,3178,167,"Colombia",81.10935991
28,6,2020,4149,128,"Colombia",79.15264378
27,6,2020,3843,157,"Colombia",74.661136
26,6,2020,3486,163,"Colombia",73.33613127
25,6,2020,3541,87,"Colombia",66.41114404
24,6,2020,2389,94,"Colombia",62.56326674
23,6,2020,2531,73,"Colombia",60.51715749
22,6,2020,3019,111,"Colombia",58.43529099
21,6,2020,2357,81,"Colombia",54.83970095
20,6,2020,3059,95,"Colombia",52.9227151
19,6,2020,3171,86,"Colombia",49.85553773
18,6,2020,2115,63,"Colombia",47.06448579
17,6,2020,1868,75,"Colombia",45.88449658
16,6,2020,2124,59,"Colombia",44.83561727
15,6,2020,2193,75,"Colombia",42.82129224
14,6,2020,1888,47,"Colombia",40.74339877
13,6,2020,3176,112,"Colombia",40.06798407
12,6,2020,0,0,"Colombia",36.38498741
11,6,2020,1604,61,"Colombia",38.89196787
10,6,2020,1359,64,"Colombia",37.89275142
9,6,2020,1483,49,"Colombia",37.22329625
8,6,2020,1209,54,"Colombia",35.87842639
7,6,2020,1392,60,"Colombia",35.45927197
6,6,2020,1515,58,"Colombia",34.77193818
5,6,2020,1766,42,"Colombia",33.3535673
4,6,2020,1521,36,"Colombia",31.12271226
3,6,2020,1340,40,"Colombia",29.59508312
2,6,2020,1110,30,"Colombia",28.20452344
1,6,2020,1147,49,"Colombia",27.43176956
31,5,2020,1548,37,"Colombia",26.41467447
30,5,2020,1322,31,"Colombia",24.77580056
29,5,2020,1262,19,"Colombia",23.35345665
28,5,2020,1101,27,"Colombia",22.1973056
27,5,2020,1022,26,"Colombia",21.31727997
26,5,2020,806,23,"Colombia",20.59617545
25,5,2020,998,22,"Colombia",20.08762791
24,5,2020,1046,23,"Colombia",19.23342696
23,5,2020,801,30,"Colombia",18.03754563
22,5,2020,643,22,"Colombia",17.62832378
21,5,2020,752,17,"Colombia",17.33829276
20,5,2020,640,21,"Colombia",16.53176814
19,5,2020,721,18,"Colombia",16.53176814
18,5,2020,635,12,"Colombia",15.70537838
17,5,2020,723,16,"Colombia",15.2047769
16,5,2020,606,21,"Colombia",14.32276476
15,5,2020,680,16,"Colombia",14.11020777
14,5,2020,658,16,"Colombia",13.34738646
13,5,2020,659,14,"Colombia",12.56072698
12,5,2020,550,16,"Colombia",11.95086724
11,5,2020,568,18,"Colombia",11.29134464
10,5,2020,444,17,"Colombia",10.63380856
9,5,2020,595,21,"Colombia",10.27027653
8,5,2020,497,10,"Colombia",9.72398523
7,5,2020,346,19,"Colombia",9.14392319
6,5,2020,640,20,"Colombia",8.86779776
5,5,2020,305,18,"Colombia",7.93810929
4,5,2020,383,16,"Colombia",7.69972763
3,5,2020,279,10,"Colombia",7.27858669
2,5,2020,499,21,"Colombia",7.08589485
1,5,2020,296,15,"Colombia",6.5038463
30,4,2020,262,9,"Colombia",6.17011197
29,4,2020,352,16,"Colombia",5.89994609
28,4,2020,218,10,"Colombia",5.45298048
27,4,2020,237,10,"Colombia",5.17089551
26,4,2020,261,8,"Colombia",4.83318816
25,4,2020,320,10,"Colombia",4.78352532
24,4,2020,205,9,"Colombia",4.64446935
23,4,2020,207,10,"Colombia",4.57295485
22,4,2020,172,7,"Colombia",4.70605128
21,4,2020,185,10,"Colombia",4.76366018
20,4,2020,171,13,"Colombia",4.58288742
19,4,2020,182,13,"Colombia",4.40012815
18,4,2020,206,9,"Colombia",4.31470805
17,4,2020,128,13,"Colombia",4.11605667
16,4,2020,126,4,"Colombia",4.05248822
15,4,2020,127,15,"Colombia",4.11804318
14,4,2020,76,3,"Colombia",4.08029942
13,4,2020,67,9,"Colombia",4.1200297
12,4,2020,236,20,"Colombia",4.17366557
11,4,2020,250,11,"Colombia",3.84191776
10,4,2020,169,14,"Colombia",3.44064196
9,4,2020,274,5,"Colombia",3.14663792
8,4,2020,201,4,"Colombia",2.7850924
7,4,2020,94,11,"Colombia",2.52883211
6,4,2020,79,3,"Colombia",2.48314229
5,4,2020,139,7,"Colombia",2.37587055
4,4,2020,106,6,"Colombia",2.20304384
3,4,2020,96,2,"Colombia",2.05206879
2,4,2020,159,1,"Colombia",1.91301282
1,4,2020,108,2,"Colombia",1.67065814
31,3,2020,96,4,"Colombia",1.47200675
30,3,2020,94,4,"Colombia",1.30513959
29,3,2020,69,0,"Colombia",1.14025894
28,3,2020,48,0,"Colombia",1.03894674
27,3,2020,21,2,"Colombia",0.95749967
26,3,2020,92,1,"Colombia",0.92770196
25,3,2020,72,0,"Colombia",0.74891572
24,3,2020,71,1,"Colombia",0.60787323
23,3,2020,25,1,"Colombia",NA
22,3,2020,52,1,"Colombia",NA
21,3,2020,30,0,"Colombia",NA
20,3,2020,26,0,"Colombia",NA
19,3,2020,37,0,"Colombia",NA
18,3,2020,8,0,"Colombia",NA
17,3,2020,12,0,"Colombia",NA
16,3,2020,11,0,"Colombia",NA
15,3,2020,18,0,"Colombia",NA
14,3,2020,7,0,"Colombia",NA
12,3,2020,6,0,"Colombia",NA
10,3,2020,2,0,"Colombia",NA
7,3,2020,1,0,"Colombia",NA
14,12,2020,0,0,"Comoros",1.99790572
13,12,2020,11,0,"Comoros",1.99790572
12,12,2020,0,0,"Comoros",0.82266706
11,12,2020,0,0,"Comoros",0.82266706
10,12,2020,0,0,"Comoros",1.17523866
9,12,2020,1,0,"Comoros",1.17523866
8,12,2020,0,0,"Comoros",2.35047732
7,12,2020,0,0,"Comoros",2.35047732
6,12,2020,1,0,"Comoros",2.35047732
5,12,2020,0,0,"Comoros",2.70304892
4,12,2020,2,0,"Comoros",2.70304892
3,12,2020,0,0,"Comoros",2.58552506
2,12,2020,2,0,"Comoros",2.58552506
1,12,2020,0,0,"Comoros",3.76076372
30,11,2020,0,0,"Comoros",3.76076372
29,11,2020,1,0,"Comoros",3.76076372
28,11,2020,0,0,"Comoros",4.23085918
27,11,2020,3,0,"Comoros",4.23085918
26,11,2020,0,0,"Comoros",4.46590691
25,11,2020,11,0,"Comoros",4.46590691
24,11,2020,0,0,"Comoros",3.87828758
23,11,2020,0,0,"Comoros",3.87828758
22,11,2020,4,0,"Comoros",3.87828758
21,11,2020,0,0,"Comoros",4.11333532
20,11,2020,1,0,"Comoros",4.11333532
19,11,2020,0,0,"Comoros",4.34838305
18,11,2020,12,0,"Comoros",4.34838305
17,11,2020,0,0,"Comoros",3.99581145
16,11,2020,0,0,"Comoros",3.99581145
15,11,2020,5,0,"Comoros",3.99581145
14,11,2020,0,0,"Comoros",4.34838305
13,11,2020,5,0,"Comoros",5.17105011
12,11,2020,0,0,"Comoros",5.17105011
11,11,2020,6,0,"Comoros",6.11124104
10,11,2020,0,0,"Comoros",5.40609784
9,11,2020,0,0,"Comoros",5.40609784
8,11,2020,6,0,"Comoros",5.40609784
7,11,2020,0,0,"Comoros",4.70095465
6,11,2020,3,0,"Comoros",4.70095465
5,11,2020,0,0,"Comoros",5.87619331
4,11,2020,9,0,"Comoros",5.87619331
3,11,2020,0,0,"Comoros",5.05352624
2,11,2020,0,0,"Comoros",5.05352624
1,11,2020,8,0,"Comoros",5.05352624
31,10,2020,7,0,"Comoros",4.11333532
30,10,2020,5,0,"Comoros",3.99581145
